System,SOURCE_ID,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,e_gmag,e_bpmag,e_rpmag,Radius,Teff
162,583652730876035072,135.0232548489432,6.259717352794935,17.454551696777344,17.40032196044922,17.596572875976562,0.0008708015673210756,0.0041189236605017705,0.008633438865194267,0.014,16443.717
163,583995091309178624,136.660792092879,7.016451332359797,15.416756629943848,15.358077049255371,15.553910255432129,0.0006821390800046963,0.002560305847812429,0.0026818651264170165,0.014,16330.519
164,584900504773984256,133.6944366584438,8.29159909177695,19.888092041015625,19.92675018310547,19.692081451416016,0.0026747232888486693,0.04777568404396853,0.0654011957647875,0.018,9204.496
165,585877867532382592,139.6742481471734,6.283998675030937,15.796236038208008,15.645777702331543,16.10759925842285,0.0007205279977182132,0.0023153423716074624,0.00266650655610363,0.023,33884.416
166,586002245490053504,140.52397037817533,6.791000724311106,18.63872718811035,18.61019515991211,18.651275634765625,0.002062575468928138,0.021977208963142533,0.0437525808642052,0.012,12531.412
167,587216278125678208,140.80532548174625,7.805610918550881,19.862613677978516,20.096858978271484,19.483184814453125,0.004196697316773026,0.06766336959789752,0.062121171684103554,0.021,6668.068
168,587551904050090496,139.85074904857538,8.619654718317737,17.019100189208984,16.967947006225586,17.167238235473633,0.0008023170226364628,0.006295354508236806,0.011384042354383422,0.014,16519.618
169,588063421770438400,143.1240853318642,8.443670634699059,16.776622772216797,16.749279022216797,16.880910873413086,0.0006623282491663026,0.00424855960832302,0.005951033188470103,0.013,14421.154
170,588078329602228992,142.40184882226797,8.262884827854904,16.694995880126953,16.698486328125,16.746156692504883,0.0005897084217465787,0.0030406425437252828,0.005612614979458897,0.014,12473.835
171,588328678950739968,145.34231012627146,8.945854219100406,17.80716323852539,17.93878746032715,17.588531494140625,0.0008149384425077386,0.00685188633456627,0.011187318248803821,0.015,8035.261
172,588723639847804160,144.63441961717814,9.808198130537546,17.745840072631836,17.68324851989746,17.94093894958496,0.0011123528815868153,0.007265652840267353,0.017368000232203137,0.013,19230.917
173,589285627728700160,141.89280936623396,9.786400289517022,17.772523880004883,17.84505844116211,17.696439743041992,0.0010734340544710985,0.008174827633432214,0.01724918068295683,0.009,9954.054
174,589429801190998912,143.28428000322447,9.897162339961007,18.169788360595703,18.120868682861328,18.37839698791504,0.001209052576051865,0.010419863190377415,0.02579051085289382,0.014,19543.395
175,590669363112793600,139.37923943362176,9.443976821683655,18.18088150024414,18.23872184753418,18.1822452545166,0.0015494535420082164,0.015947423408394727,0.022205162305250853,0.014,10864.256
176,590839615615790464,138.24529790305925,9.304154371589368,17.838151931762695,17.751798629760742,18.007028579711914,0.0011411667420172557,0.01667189666223459,0.0182637351132875,0.015,19098.533
177,590899710798391168,138.27704253291293,9.557482732728994,17.304508209228516,17.260509490966797,17.431480407714844,0.0009234056111392315,0.005647007097068196,0.011338187478853476,0.013,15595.525
178,591112504953277440,136.49838496360434,8.723375298519839,18.004343032836914,18.065658569335938,17.929119110107422,0.0011356463287243155,0.010540604220657146,0.014691336549335495,0.024,9727.472
179,591384496642181888,135.56274202665827,9.12661545577528,17.489946365356445,17.474063873291016,17.576608657836914,0.0010693969771184888,0.006129896306226275,0.01363073733099319,0.015,13614.447
180,592019425952313600,136.80582049299446,10.713205045976697,17.5513916015625,17.70469856262207,17.266111373901367,0.0007474202730564306,0.0072015700573298,0.0062029697042822966,0.015,7413.102
181,592980192956481920,142.88609721507703,11.91506819504587,17.94936752319336,17.853296279907227,18.184240341186523,0.0009473904042839479,0.007883941790038367,0.01438361915711796,0.013,23496.328
182,593272044574436224,142.36353549212984,12.750219078770776,17.67837142944336,17.62191390991211,17.849348068237305,0.0010016326471115153,0.010710924762756556,0.015378764360057352,0.012,17823.788
183,593279019601167488,141.69292221370273,12.359901227105375,17.82807731628418,17.723194122314453,18.012340545654297,0.0011342907359322195,0.013648814670940028,0.018749396167593746,0.012,20844.909
184,593589769074864128,139.6854322167985,12.163313343835233,18.192562103271484,18.15887451171875,18.363149642944336,0.0012250782871164956,0.008363478044494128,0.03063808635373379,0.024,17179.084
185,593788888053932160,139.3743882641151,12.457757573590307,17.765222549438477,17.68912696838379,17.981584548950195,0.0011659133898051276,0.009209883989028028,0.021090173744968316,0.013,20989.399
186,593918802224747776,140.6190065541889,12.19052867927695,18.974712371826172,18.929588317871094,19.10630989074707,0.002182973170049679,0.024445459048647984,0.04767562067655365,0.012,16368.165
187,594825070388684288,129.00136203370118,6.148135710258076,17.834491729736328,17.694971084594727,18.10672378540039,0.0009651230393423724,0.007852149310876178,0.016195795786865006,0.025,29376.497
188,596270378423337984,129.4004723794662,7.851926367442041,17.45183563232422,17.41783905029297,17.58922576904297,0.0008230141587285103,0.003929604872786693,0.008534465587182922,0.014,15559.656
189,597516949731519104,134.16177243604844,9.63832404409449,18.33749771118164,18.296537399291992,18.51603126525879,0.001136792261696764,0.008614799539338922,0.026083781266352732,0.014,17701.090
190,597646245427109376,132.45681661075972,9.398090765017614,17.644765853881836,17.76445198059082,17.456966400146484,0.0006706263916561082,0.007840494727266226,0.008617616663959722,0.013,8356.030
191,597856565680647680,130.82425705394277,8.542494410489928,18.88565444946289,18.899105072021484,18.580121994018555,0.002063116989701821,0.02469382581485962,0.044033319931876806,0.014,8279.422
192,598535028779235712,132.2669927498816,10.480246508095798,18.745601654052734,18.876760482788086,18.56865882873535,0.0014651435848933685,0.0168005204303072,0.02552044866802079,0.019,8356.030
193,599615711270729984,127.62408418489859,8.837161152356883,18.0476016998291,17.992956161499023,18.21173095703125,0.0012501971778805976,0.012011082206328471,0.026232732425061012,0.013,17498.467
194,599820460951495680,128.59024699527703,10.065835734228033,18.323686599731445,18.964033126831055,17.69978904724121,0.0013155526091386096,0.032402243465284204,0.02057513561115999,0.016,4255.984
195,600394066720747264,124.43694960785636,9.22199366034183,17.61838150024414,17.6713924407959,17.571292877197266,0.0011977014625041177,0.009944295425200074,0.011598277218758595,0.014,10327.614
196,602421256924272384,128.43454513873846,11.587837017750022,17.746517181396484,17.75927734375,17.740171432495117,0.0011785511719211135,0.009584998121074476,0.018242613429597983,0.022,11066.238
197,606216148291719680,137.98396609605572,13.910100290311139,16.934186935424805,17.013212203979492,16.800960540771484,0.0006741597306374243,0.005673364859236989,0.004769129069157233,0.013,9204.496
198,607102766980567936,136.69393718470388,14.62837977098112,17.483430862426758,17.42995262145996,17.674116134643555,0.0009080837189960833,0.00846960608813031,0.012156099022696886,0.014,18450.154
199,607141254182497024,137.08774913337012,15.050192138214888,17.833763122558594,17.72724151611328,18.114574432373047,0.0010961080309859477,0.009990988571443031,0.016090684224262235,0.011,26977.394
200,608572917106032000,133.31149590641317,13.60563246518592,17.3516788482666,17.254234313964844,17.582096099853516,0.0008315434946136887,0.005247822604694987,0.011468813007812625,0.014,22855.988
201,609956171453490304,132.89697600526267,16.31029927392896,17.36814308166504,17.315397262573242,17.530092239379883,0.0008120161730703877,0.006659997345476771,0.013236902234251655,0.024,16865.530
202,610896945385002880,135.8853533798553,16.433638513528834,16.76017951965332,16.6077880859375,17.059221267700195,0.0009236979872439759,0.0036626166383658242,0.009015446021029536,0.017,32734.069
203,611167150367477888,135.38984060328207,16.961662127665445,16.98643684387207,16.91045379638672,17.174909591674805,0.0009455175853498815,0.0061453585323621406,0.007974700047163066,0.015,19319.683
204,611222396531208448,135.710396495533,17.530381232557996,18.265159606933594,18.186246871948242,18.438472747802734,0.0016094348563200078,0.020488570731988127,0.029114829458618856,0.015,19142.559
205,611566852908865280,134.66140955879825,17.029956563946257,18.18709373474121,18.14033317565918,18.402740478515625,0.001537860551642393,0.012002948853013765,0.020467488993157465,0.013,19543.395
206,612351182656535424,135.12348880269616,18.328202046619552,17.24335289001465,17.17420768737793,17.428781509399414,0.0010765780217742201,0.005032762115492138,0.010252136558918618,0.021,18663.797
207,612465222627864192,135.1711249036026,19.12061524508243,17.673961639404297,17.696504592895508,17.69535255432129,0.0011908240010392076,0.006210402247012675,0.01215381621397432,0.013,11668.096
208,612988182140954240,145.8099009044062,11.270028999748988,16.302288055419922,16.279163360595703,16.413013458251953,0.0007393305332610847,0.00280264401667285,0.003645507534458397,0.014,14421.154
209,613215845472962688,148.12668652569016,11.70067852147314,16.662721633911133,16.54978370666504,16.908349990844727,0.0008550419016164605,0.00558187739729076,0.007939522098996187,0.015,24547.089
210,614643325098055680,146.63156506423724,13.793377642889194,16.457487106323242,16.41485023498535,16.59409523010254,0.0006580119944747931,0.0027418493196568693,0.0037463220533207504,0.010,16180.800
211,614711627962567808,146.19793786430964,14.043844944108153,16.700462341308594,16.669897079467773,16.81595230102539,0.0007011390276115212,0.002486905832820321,0.005050833090556161,0.014,14757.065
212,614972658894818688,149.32912999499572,13.215530970723062,17.125961303710938,17.096813201904297,17.230777740478516,0.0009569344795719968,0.004691999053764577,0.011422078495897917,0.015,14321.879
213,615832923664565120,150.50067346508612,15.168715064588891,18.253747940063477,18.17389488220215,18.557106018066406,0.0013586153693203394,0.012538716703364722,0.03261799019089743,0.011,27039.584
214,616899071986605568,149.66524539497507,16.31163978618024,19.377071380615234,19.463306427001953,19.34628677368164,0.0028140130512625343,0.03744571365882081,0.04214511905272363,0.011,10303.861
215,617538957689056000,143.27025433499063,14.072191676770816,18.562278747558594,18.557659149169922,18.721359252929688,0.0012433756726073632,0.014483807121832162,0.02797273479327468,0.017,15595.525
216,617887567299258752,144.5381196153814,14.513300214176342,18.103267669677734,18.03993797302246,18.224084854125977,0.0012661295613943665,0.01626667694490756,0.021637231914237078,0.012,16218.101
217,618167083770862592,142.6604239320086,13.89515041691845,17.827024459838867,17.76268768310547,17.948659896850586,0.0011437136665155968,0.00834079716952077,0.01849668917954157,0.014,16106.456
218,619089406523659264,142.69619901150773,16.003446944196263,16.846511840820312,16.692216873168945,17.148847579956055,0.0009483920712772492,0.00552217186194876,0.008965929424591288,0.014,33573.761
219,622552451539341824,152.96163093764787,17.309745706414237,17.060794830322266,17.034576416015625,17.156646728515625,0.0010297734024583552,0.008096893063312367,0.008555911309303008,0.014,14125.375
220,623941650120846336,155.94046760262128,18.31793273251947,18.621816635131836,18.62272071838379,18.777196884155273,0.0021242277681615225,0.021103888555312564,0.046573461073274834,0.012,15595.525
221,624417738655761408,156.16117765878738,18.90308794820859,17.361385345458984,17.337209701538086,17.433704376220703,0.0010476979274696367,0.006279016882524465,0.011867509808152626,0.025,13091.819
222,624510170646474112,156.94726477250614,19.473199611873078,17.196664810180664,17.378864288330078,16.87978172302246,0.0007436038234362418,0.009571199303493991,0.005873539679729131,0.010,7014.553
223,625413621312336512,153.54410111514505,20.391349072111105,17.228626251220703,17.15931510925293,17.413562774658203,0.0009056230257806553,0.004729423560341561,0.007333251084378449,0.016,18879.913
224,625482345084277376,155.261830537513,20.03126478645026,17.37303352355957,17.357559204101562,17.496780395507812,0.001463795687757469,0.0062689061659517075,0.017854974594892152,0.012,14723.125
225,627028906972788352,150.7763977953742,20.056400968801423,18.121522903442383,18.24097442626953,17.98356819152832,0.0012810412672280328,0.009626746891170938,0.015378104284089568,0.020,8729.714
226,627412945768300800,146.8813727439486,18.986732529231443,14.561864852905273,14.501909255981445,14.70292854309082,0.00038043616045249325,0.0009175294221802002,0.0012799540545477283,0.013,16557.700
227,628141337862068864,149.135086607417,21.233487305363365,17.972742080688477,18.04631233215332,17.76811981201172,0.001293933973799935,0.01941881971592834,0.01945218324627477,0.009,8629.785
228,629446462459460864,150.85069136826147,21.590459842925206,16.734678268432617,16.641685485839844,16.913663864135742,0.0008232855527643738,0.008030639138732108,0.00744239719440686,0.014,19678.863
229,630042840143559168,151.49621327203073,22.82558431507513,17.448915481567383,17.385255813598633,17.61053466796875,0.0011053956799402327,0.006651429136757593,0.01945891140266475,0.029,20417.379
230,630770819920096640,141.30598935078226,16.02886812222487,16.349809646606445,16.239717483520508,16.584117889404297,0.0007455928301332799,0.0026968756210821974,0.006155392651844885,0.010,23933.158
231,630770819920096768,141.30474384493974,16.02922502271558,17.32985496520996,17.228796005249023,17.524566650390625,0.0010771077469996673,0.005700276416371986,0.01576886264105097,0.007,21527.817
232,631648367637723264,139.0693951267448,15.957621927615136,18.01144027709961,17.90373420715332,18.237829208374023,0.0010326202989518949,0.010159342204862821,0.016871379294063762,0.013,23659.197
233,632366829767058816,141.3264950429696,18.092806967553265,16.369110107421875,16.264799118041992,16.60691261291504,0.0005172585835326834,0.0019523099994005115,0.004196221185065678,0.011,23713.737
